what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503049435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503049613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503049870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503050126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503050333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503050703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503057925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503070484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503070553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503071585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503124574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503134237
started,bundle,org.eclipse.mylyn.java.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.java.ui",1421503161557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503184824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503189121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503190761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503191258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503191291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503191324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503191359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503191384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503191417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503191605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503191805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503191988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503202955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503213004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503235943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503236050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1421503255252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1421503255499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1421503255710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1421503255930
started,bundle,org.eclipse.mylyn.java.tasks,3.8.4.v20130429-0100,"org.eclipse.mylyn.java.tasks",1421503256042
started,bundle,org.eclipse.team.svn.ui,1.1.1.I20130816-1700,"org.eclipse.team.svn.ui",1421503256191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1421503257174
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1421503265590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503328105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503328599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503328629
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503328654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503328685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503328719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503328861
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503329085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503329286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421503329628
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1421503350045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1421503355502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1421503360415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1421503364882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1421503367311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1421503368439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1421503371218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1421503407252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1421503408492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503433958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503442853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503505296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503512973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503515952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503517613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503535024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503538031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503550591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421503559658
