what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421454347672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421454349872
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1421454350864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421454351263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421454358563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454536926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454537431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454537458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454537490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454537517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454537550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454537583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454537616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454537649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454537844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454538035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454538210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454538403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454538605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454538796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1421454539374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1421454564236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421454572457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421454598256
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1421454943231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1421454946531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1421455402268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1421455406081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1421455434326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1421455436785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1421455456229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1421455492092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1421455501002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1421455514435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1421455516135
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1421455569471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455600999
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455602402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455603737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455603957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455605171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455605392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455606155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455606329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1421455612627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455612703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455614824
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.DebugLast",1421455616904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455617424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1421455626046
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1421455627218
